ID;null
169344;null
348904;null
356200;null
396916;null
408792;null
434214;null
492557;null
504572;null
517615;null
519726;null
651191;null
716255;null
816174;null
874151;null
901092;null
969004;null
973670;null
1084987;null
1095313;null
1102352;null
1224563;null
1265580;null
1301331;null
1302049;null
1308055;null
1320606;null
1346710;null
1361841;null
1363380;null
1371019;null
1371965;null
1374307;null
1377416;null
1388870;null
1408448;null
1409197;null
1414739;null
1416438;null
1791093;null
1800458;null
1812088;null
1825041;null
1964153;null
1967525;null
1982017;null
2096334;null
2126182;null
2187558;null
2210501;null
2218094;null
2257543;null
2280022;null
2287473;null
2303839;null
2361403;null
2445670;null
2462640;null
2473664;null
2506089;null
2633241;null
2668479;null
2682192;null
2744299;null
2777796;null
2787562;null
2960263;null
2973923;null
2983538;null
2998198;null
3082830;null
3100516;null
3115976;null
3239711;null
3258532;null
3269572;null
3271889;null
3277410;null
3323203;null
3337543;null
3404423;null
3409827;null
3410688;null
3419602;null
3429205;null
3443612;null
3445206;null
3450735;null
3450757;null
3459708;null
3486874;null
3520546;null
3529840;null
3529911;null
3558004;null
3578546;null
3584170;null
3584623;null
3596690;null
3599629;null
3614852;null
3615707;null
3638608;null
3698656;null
3703272;null
3712236;null
3751276;null
3755959;null
3853470;null
3874715;null
3940255;null
3951392;null
3960419;null
3982472;null
4001468;null
4001567;null
4003382;null
4033921;null
4045837;null
4095658;null
4122485;null
4136103;null
4272262;null
4331752;null
4338826;null
4398850;null
4413232;null
4433423;null
4444520;null
4467516;null
4486263;null
4545802;null
4581455;null
4843219;null
4891828;null
4985856;null
5116261;null
5159279;null
5169698;null
5240321;null
5244719;null
5296148;null
5325639;null
5326029;null
5328032;null
5334631;null
5387828;null
5442129;null
5460943;null
5495452;null
5528500;null
5548953;null
5585967;null
5589717;null
5597978;null
5652040;null
5703249;null
5704066;null
5792716;null
5797643;null
5960570;null
5981814;null
6000448;null
6063458;null
6085097;null
6101718;null
6108127;null
6201191;null
6499828;null
6537099;null
6593688;null
6661121;null
6662682;null
6676887;null
6697434;null
6792766;null
6881283;null
6892312;null
7029286;null
7107156;null
7157440;null
7167920;null
7200724;null
7225044;null
7250603;null
7307766;null
7345491;null
7357558;null
7363744;null
7394886;null
7403018;null
7440462;null
7475828;null
7489706;null
7673064;null
7674693;null
7745227;null
7831848;null
7846117;null
7860895;null
7863862;null
7878779;null
7879623;null
7888408;null
7894527;null
7906107;null
7906226;null
7906346;null
7911301;null
7924261;null
7928509;null
7930119;null
7930170;null
7933044;null
7934296;null
8043238;null
8048870;null
8049022;null
8050813;null
8051299;null
8056143;null
1371019;null
1302049;null
1320606;null
1102352;null
1363380;null
7860895;null
7225044;null
4843219;null
7489706;null
2303839;null
2187558;null
7357558;null
2257543;null
2210501;null
6537099;null
7200724;null
3596690;null
2462640;null
7934296;null
5328032;null
3269572;null
4581455;null
3450735;null
3410688;null
1084987;null
1374307;null
5704066;null
1812088;null
1800458;null
4413232;null
5652040;null
5528500;null
1964153;null
4001567;null
4398850;null
7157440;null
3940255;null
7107156;null
7167920;null
3337543;null
4891828;null
3638608;null
2787562;null
1095313;null
5325639;null
3951392;null
7906346;null
2983538;null
2960263;null
4045837;null
3450757;null
3529840;null
8043238;null
4545802;null
969004;null
1416438;null
5387828;null
6662682;null
3960419;null
716255;null
2777796;null
4003382;null
3853470;null
